MAKE,MODEL,MODEL_YR,BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,PRODUCTION_RELEASE,VEHICLE_CLASS,BODY_FRAME,NUM_OF_SEATING,SEAT_LOC,SEAT_LOC_COMMENTS,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,UPPER_BELT_ANCHORAGE,UPPER_BELT_ANCHORAGE_LOC,SEAT_BELT_PRETENSIONER,SEAT_BELT_PRETENSIONER_LOC,LOAD_LIMITERS,LOAD_LIMITERS_LOC,FRNT_BELT_INDICATOR,FRNT_BELT_LOC,REAR_BELT_INDICATOR,LATCH_REAR_POSITION,HEAD_SAB,HEAD_SAB_TYPE,HEAD_SAB_LOC,HEAD_SAB_MOUNT_LOC,HEAD_SAB_MEET_REQUIREMENTS,HEAD_SAB_DEPLOY_IN_ROLLOVER,TORSO_SAB,TORSO_SAB_TYPE,TORSO_SAB_LOC,TORSO_SAB_MOUNT_LOC,KNEE_BOLSTERS,KNEE_BOLSTERS_LOC,ADL,HEAD_RESTRAINT_IND,DYNAMIC_HEAD_RESTRAINT_IND,BETI,BLIND_SPOT_DETECTION,DAY_RUN_LIGHTS,ADAPTIVE_CRUISE_CONTROL,ABS,ARS,ARS_LOC,AUTO_CRASH_NOTIFICATION,CRASH_DATA_RECORDER,ANTI_THEFT_DEVICE,ANTI_THEFT_DEVICE_TYPE,FRNT_COLLISION_WARNING,NHTSA_FRNT_COLLISION_WARNING,NHTSA_FCW_EVALUATION,LANE_DEPARTURE_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_LDW_EVALUATION,CRASH_IMMINENT_BRAKE,NHTSA_CRASH_IMMINENT_BRAKE,NHTSA_CIB_EVALUATION,DYNAMIC_BRAKE_SUPPORT,NHTSA_DYNAMIC_BRAKE_SUPPORT,NHTSA_DBS_EVALUATION,NHTSA_ESC,PELVIS_SAB,PELVIS_SAB_TYPE,PELVIS_SAB_LOC,PELVIS_SAB_MOUNT_LOC,OVERALL_STARS,FRNT_TEST_NO,FRNT_VIN,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_FOOT_NOTES,FRNT_FOOT_NOTES_PASS,OVERALL_FRNT_STARS,CURB_WEIGHT,FRNT_TESTED_WITH,HIC15_DRIV,CHEST_DEFL_DRIV,LEFT_FEMUR_DRIV,RIGHT_FEMUR_DRIV,NIJ_DRIV,NECK_TENS_DRIV,NET_COMP_DRIV,HIC15_PASS,CHEST_DEFL_PASS,LEFT_FEMUR_PASS,RIGHT_FEMUR_PASS,NIJ_PASS,NECK_TENS_PASS,NET_COMP_PASS,SIDE_TEST_NO,SIDE_VIN,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_BARRIER_STAR,COMB_FRNT_STAR,COMB_REAR_STAR,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_FOOT_NOTES,SIDE_FOOT_NOTES_PASS,OVERALL_SIDE_STARS,SIDE_TESTED_WITH,SIDE_HIC_36_DRIV,RIB_DEFLECTION_DRIV,ABDOMEN_FORCE_DRIV,SYMPHYSIS_FORCE_DRIV,SIDE_HIC_36_PASS,PELVIC_FORCE_PASS,POLE_TEST_NO,POLE_VIN,SIDE_POLE_STARS,POLE_SAFETY_CONCERN,POLE_FOOT_NOTES,POLE_TESTED_WITH,POLE_HIC_36_DRIV,PELVIC_FORCE,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,TIP,ROLL_SAFETY_CONCERN,ROLL_FOOT_NOTES,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA
SUBARU,FORESTER,2022,SUV,MPV,AWD,1,,Uni-Body,5,"1,3,4,5,6",,4891.0,4891.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,5,6",,"4,5,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,1,,"1,3,4,5,6",,,Optional, ,,,Standard,"1,3",Optional,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,Standard,,, , , , ,5.0,10635.0,JF2SKAAC4KH403969,5.0,5.0,,,,,5.0,3452.0,"FRONTAL AIR BAG,KNEE AIR BAG",,,,,,,,,,,,,,,10634.0,JF2SKACC7KH409066,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,10627.0,JF2SKACC3KH409372,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.169,1.2292,No Tip,,These ratings do not apply to the Wilderness trim package.,4.0,,
TESLA,MODEL Y  5-SEAT,2022,SUV,MPV,AWD,1,,Uni-Body,5,"1,3,4,5,6",1 x driver 1 x front passenger 3 x 2nd row passenger,5711.0,5711.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,5,6",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3,4,5,6",N|A,,Standard, ,,,Standard,"1,3,4,6",,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,Standard,,, , , , ,5.0,11288.0,5YJYGDEE1LF058327,5.0,5.0,,,,,5.0,4389.0,"FRONTAL AIR BAG,KNEE AIR BAG",67.312,18.232,1326.55,1900.88,0.25,934.834,301.722,210.844,11.249,297.791,133.479,0.28,731.772,841.173,11292.0,5YJYGDEE5LF059327,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",42.025,14.398,644.101,959.358,357.635,2520.74,11294.0,5YJYGDEE5LF059254,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",283.136,3033.77,0.079,1.59,No Tip,,,5.0,,
TESLA,MODEL Y 7-SEAT,2022,SUV,MPV,AWD,1,,Uni-Body,7,"1,3,4,5,6,7,9",1 x driver 1 x front psgr 3 x 2nd row psgr 2 x 3rd Row Psgr,5711.0,5711.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,5,6,7,9",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,Standard,"1,3",,"1,3,4,5,6,7,9",N|A,,Standard, ,,,Standard,"1,3,4,6",,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,Standard,,, , , , ,5.0,11288.0,5YJYGDEE1LF058327,5.0,5.0,,,,,5.0,4389.0,"FRONTAL AIR BAG,KNEE AIR BAG",67.312,18.232,1326.55,1900.88,0.25,934.834,301.722,210.844,11.249,297.791,133.479,0.28,731.772,841.173,11292.0,5YJYGDEE5LF059327,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",42.025,14.398,644.101,959.358,357.635,2520.74,11294.0,5YJYGDEE5LF059254,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",283.136,3033.77,0.079,1.59,No Tip,,,5.0,,
TOYOTA,4RUNNER,2022,SUV,MPV,2WD,1,,Frame-Based,5 or 7,"1, 3, 4, 5, 6 or 1, 3, 4, 5, 6, 7, 9",-,6100.0,6300.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 5, 6, 7, 9","1, 3",,, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,Standard,,,,,,,4.0,7755.0,JTEBU5JR9C5083499,4.0,3.0,,,,,4.0,4759.0,"FRONTAL AIR BAG,KNEE AIR BAG",267.296,21.015,2171.384,2079.822,0.47,1947.491,238.065,367.313,19.044,2013.453,1568.916,0.57,1207.378,260.063,8647.0,JTEZU5JR7E5074317,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",41.139,28.204,796.916,1035.229,88.7,1694.258,8648.0,JTEZU5JR3E5074492,4.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",507.253,3982.204,0.246,1.12,No Tip,,,3.0,,
TOYOTA,4RUNNER,2022,SUV,MPV,AWD,1,,Frame-Based,5 or 7,"1, 3, 4, 5, 6 or 1, 3, 4, 5, 6, 7, 9",-,6100.0,6300.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",,"1, 3",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 5, 6, 7, 9","1, 3",,, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,Standard,,,,,,,4.0,7755.0,JTEBU5JR9C5083499,4.0,3.0,,,,,4.0,4759.0,"FRONTAL AIR BAG,KNEE AIR BAG",267.296,21.015,2171.384,2079.822,0.47,1947.491,238.065,367.313,19.044,2013.453,1568.916,0.57,1207.378,260.063,8647.0,JTEZU5JR7E5074317,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG,FRONTAL AIR BAG,KNEE AIR BAG",41.139,28.204,796.916,1035.229,88.7,1694.258,8648.0,JTEZU5JR3E5074492,4.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",507.253,3982.204,0.246,1.12,No Tip,,,3.0,,
TOYOTA,HIGHLANDER,2022,SUV,MPV,AWD,1,,Uni-Body,7 or 8,"1, 3, 4, 6, 7, 8, 9 or 1, 3, 4, 5, 6, 7, 8, 9",2nd Captain or 2nd bench,5830.0,5935.0,Standard,"1, 3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1, 3, 4, 5, 6, 7, 8, 9",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 5, 6, 7, 8, 9",,,Standard/ None, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,Standard,,,,,,,5.0,11149.0,5TDCZRBH7LS505321,4.0,4.0,,,,,4.0,4286.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,SEAT PAN AIR BAG,KNEE AIR BAG",292.499,29.28,1428.249,1082.21,0.38,1542.618,245.639,328.03,15.301,2426.357,1437.982,0.28,798.06,402.015,11153.0,5TDCZRAH7LS509743,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",55.46,8.229,353.334,1335.294,113.905,677.53,11154.0,5TDCZRAHXLS015960,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",366.099,2953.771,0.164,1.24,No Tip,,,4.0,,
TOYOTA,HIGHLANDER,2022,SUV,MPV,FWD,1,,Uni-Body,7 or 8,"1, 3, 4, 6, 7, 8, 9 or 1, 3, 4, 5, 6, 7, 8, 9",2nd Captain or 2nd bench,5830.0,5935.0,Standard,"1, 3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1, 3, 4, 5, 6, 7, 8, 9",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 5, 6, 7, 8, 9",,,Standard/ None, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,Standard,,,,,,,5.0,11149.0,5TDCZRBH7LS505321,4.0,4.0,,,,,4.0,4286.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,SEAT PAN AIR BAG,KNEE AIR BAG",292.499,29.28,1428.249,1082.21,0.38,1542.618,245.639,328.03,15.301,2426.357,1437.982,0.28,798.06,402.015,11153.0,5TDCZRAH7LS509743,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",55.46,8.229,353.334,1335.294,113.905,677.53,11154.0,5TDCZRAHXLS015960,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",366.099,2953.771,0.169,1.23,No Tip,,,4.0,,
TOYOTA,HIGHLANDER HYBRID,2022,SUV,MPV,AWD,1,,Uni-Body,7 or 8,"1, 3, 4, 6, 7, 8, 9 or 1, 3, 4, 5, 6, 7, 8, 9",2nd Captain or 2nd bench,5960.0,6065.0,Standard,"1, 3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1, 3, 4, 5, 6, 7, 8, 9",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 5, 6, 7, 8, 9",,,Standard, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,Standard,,,,,,,5.0,11149.0,5TDCZRBH7LS505321,4.0,4.0,,,,,4.0,4286.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,SEAT PAN AIR BAG,KNEE AIR BAG",292.499,29.28,1428.249,1082.21,0.38,1542.618,245.639,328.03,15.301,2426.357,1437.982,0.28,798.06,402.015,11153.0,5TDCZRAH7LS509743,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",55.46,8.229,353.334,1335.294,113.905,677.53,11154.0,5TDCZRAHXLS015960,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",366.099,2953.771,0.169,1.23,No Tip,,,4.0,,
TOYOTA,HIGHLANDER HYBRID,2022,SUV,MPV,FWD,1,,Uni-Body,7 or 8,"1, 3, 4, 6, 7, 8, 9 or 1, 3, 4, 5, 6, 7, 8, 9",2nd Captain or 2nd bench,5960.0,6065.0,Standard,"1, 3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1, 3, 4, 5, 6, 7, 8, 9",,"4, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 5, 6, 7, 8, 9",,,Standard, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,Standard,,,,,,,5.0,11149.0,5TDCZRBH7LS505321,4.0,4.0,,,,,4.0,4286.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,SEAT PAN AIR BAG,KNEE AIR BAG",292.499,29.28,1428.249,1082.21,0.38,1542.618,245.639,328.03,15.301,2426.357,1437.982,0.28,798.06,402.015,11153.0,5TDCZRAH7LS509743,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",55.46,8.229,353.334,1335.294,113.905,677.53,11154.0,5TDCZRAHXLS015960,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",366.099,2953.771,0.164,1.24,No Tip,,,4.0,,
TOYOTA,RAV4,2022,SUV,MPV,AWD,1,,Uni-Body,5,"1, 3, 4, 5, 6",-,4610.0,4705.0,Standard,"1, 3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1, 3, 4, 5, 6",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 5, 6",,,Optional, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,Standard,,,,,,,5.0,10704.0,JTMG1RFV0KD007450,4.0,5.0,,,,,4.0,3509.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,SEAT PAN AIR BAG,KNEE AIR BAG",151.557,26.527,1777.443,1726.651,0.29,1363.037,247.944,284.046,11.221,1512.318,845.812,0.37,1145.605,423.989,10708.0,2T3H1RFV3KW005554,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",82.777,12.143,614.473,1092.397,145.597,2257.568,10703.0,JTMK1RFV7KJ002368,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",298.982,3713.431,0.155,1.26,No Tip,,,4.0,,
TOYOTA,RAV4,2022,SUV,MPV,FWD,1,,Uni-Body,5,"1, 3, 4, 5, 6",-,4610.0,4705.0,Standard,"1, 3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1, 3, 4, 5, 6",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 5, 6",,,Optional, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,Standard,,,,,,,5.0,10704.0,JTMG1RFV0KD007450,4.0,5.0,,,,,4.0,3509.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,SEAT PAN AIR BAG,KNEE AIR BAG",151.557,26.527,1777.443,1726.651,0.29,1363.037,247.944,284.046,11.221,1512.318,845.812,0.37,1145.605,423.989,10708.0,2T3H1RFV3KW005554,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",82.777,12.143,614.473,1092.397,145.597,2257.568,10703.0,JTMK1RFV7KJ002368,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",298.982,3713.431,0.159,1.25,No Tip,,,4.0,,
TOYOTA,RAV4 HYBRID,2022,SUV,MPV,AWD,1,,Uni-Body,5,"1, 3, 4, 5, 6",-,4920.0,4920.0,Standard,"1, 3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1, 3, 4, 5, 6",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 5, 6",,,Optional, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,Standard,,,,,,,5.0,10704.0,JTMG1RFV0KD007450,4.0,5.0,,,,,4.0,3509.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,SEAT PAN AIR BAG,KNEE AIR BAG",151.557,26.527,1777.443,1726.651,0.29,1363.037,247.944,284.046,11.221,1512.318,845.812,0.37,1145.605,423.989,10708.0,2T3H1RFV3KW005554,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",82.777,12.143,614.473,1092.397,145.597,2257.568,10703.0,JTMK1RFV7KJ002368,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",298.982,3713.431,0.155,1.26,No Tip,,,4.0,,
TOYOTA,VENZA HYBRID,2022,SUV,MPV,AWD,1,,Uni-Body,5,"1, 3, 4, 5, 6",-,4920.0,4920.0,Standard,"1, 3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1, 3, 4, 5, 6",,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 5, 6",,,Standard, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,Standard,,,,,,,5.0,10704.0,JTMG1RFV0KD007450,4.0,5.0,,,,,4.0,3509.0,"CURTAIN AIR BAG,FRONTAL AIR BAG,SEAT PAN AIR BAG,KNEE AIR BAG",151.557,26.527,1777.443,1726.651,0.29,1363.037,247.944,284.046,11.221,1512.318,845.812,0.37,1145.605,423.989,10708.0,2T3H1RFV3KW005554,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",82.777,12.143,614.473,1092.397,145.597,2257.568,10703.0,JTMK1RFV7KJ002368,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",298.982,3713.431,0.155,1.26,No Tip,,,4.0,,
VOLKSWAGEN,ATLAS,2022,SUV,MPV,AWD,1,,Uni-Body,6 or 7,"1,3,4,(5),6,7,9", ,5622.0,5754.0,Standard,"1,3",Standard,"1,3",Standard,"1,3,4,6",,"1,3",,"4,5,6",Standard,Curtain,"1,3,4,6,7,9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,, ,,"1,3,4,5,6,7,9",,,Standard, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Optional,Optional,,Standard,No,,Standard,No,,,,, ,,5.0,11095.0,1V2GC2CAXLC202660,4.0,4.0,,,,,4.0,4303.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",306.834,27.469,298.875,1020.216,0.3,1832.396,263.504,276.605,17.765,1319.113,430.756,0.39,574.875,518.736,10136.0,1V2BR2CA9JC514037,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",56.529,12.105,213.566,1535.897,143.57,2341.886,10135.0,1V2BR2CA3JC513174,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",278.658,3560.018,0.159,1.25,No Tip,,,4.0,,
VOLKSWAGEN,ATLAS,2022,SUV,MPV,FWD,1,,Uni-Body,6 or 7,"1,3,4,(5),6,7,9", ,5622.0,5754.0,Standard,"1,3",Standard,"1,3",Standard,"1,3,4,6",,"1,3",,"4,5,6",Standard,Curtain,"1,3,4,6,7,9",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,, ,,"1,3,4,5,6,7,9",,,Standard, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Optional,Optional,,Standard,No,,Standard,No,,,,, ,,5.0,11095.0,1V2GC2CAXLC202660,4.0,4.0,,,,,4.0,4303.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",306.834,27.469,298.875,1020.216,0.3,1832.396,263.504,276.605,17.765,1319.113,430.756,0.39,574.875,518.736,10136.0,1V2BR2CA9JC514037,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",56.529,12.105,213.566,1535.897,143.57,2341.886,10135.0,1V2BR2CA3JC513174,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",278.658,3560.018,0.136,1.31,No Tip,,,4.0,,
VOLKSWAGEN,ATLAS CROSS SPORT,2022,SUV,MPV,AWD,1,,Uni-Body,5,"1,3,4,5,6", ,5467.0,5578.0,Standard,"1,3",Standard,"1,3",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,, ,,"1,3,4,5,6",,,Standard, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Optional,Optional,,Standard,No,,Standard,No,,,,, ,,5.0,11095.0,1V2GC2CAXLC202660,4.0,4.0,,,,,4.0,4303.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",306.834,27.469,298.875,1020.216,0.3,1832.396,263.504,276.605,17.765,1319.113,430.756,0.39,574.875,518.736,11162.0,1V2AC2CA3LC201131,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",48.202,11.574,282.709,956.734,207.945,2352.508,11161.0,1V2AC2CA1LC201788,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",308.68,2641.899,0.151,1.27,No Tip,,,4.0,,
VOLKSWAGEN,ATLAS CROSS SPORT,2022,SUV,MPV,FWD,1,,Uni-Body,5,"1,3,4,5,6", ,5467.0,5578.0,Standard,"1,3",Standard,"1,3",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1,3",Seat,, ,,"1,3,4,5,6",,,Standard, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Optional,Optional,,Standard,No,,Standard,No,,,,, ,,5.0,11095.0,1V2GC2CAXLC202660,4.0,4.0,,,,,4.0,4303.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",306.834,27.469,298.875,1020.216,0.3,1832.396,263.504,276.605,17.765,1319.113,430.756,0.39,574.875,518.736,11162.0,1V2AC2CA3LC201131,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",48.202,11.574,282.709,956.734,207.945,2352.508,11161.0,1V2AC2CA1LC201788,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",308.68,2641.899,0.169,1.23,No Tip,,,4.0,,
VOLKSWAGEN,ID.4,2022,SUV,MPV,AWD,1,,Uni-Body,5,"1,3,4,5,6", ,5644.0,5798.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,TBD,Yes,Standard,Torso/Pelvis,"1,3",Seat,, ,,"1,3,4,5,6",,,Standard, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,No,,,,, ,,5.0,11660.0,WVGRMPE22MP034867,5.0,4.0,,,,,5.0,4583.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",169.431,22.975,174.254,172.325,0.18,839.822,36.121,118.251,15.368,22.753,90.793,0.54,668.014,404.045,11622.0,WVGRMPE23MP036692,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",76.207,20.931,568.673,1582.9,124.677,2342.54,11627.0,WVGRMPE29MP027074,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",333.412,4114.36,0.109,1.41,No Tip,,,4.0,,
VOLKSWAGEN,ID.4,2022,SUV,MPV,RWD,1,,Uni-Body,5,"1,3,4,5,6", ,5644.0,5798.0,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3",,"1,3",,"4,6",Standard,Curtain,"1,3,4,6",Roof,TBD,Yes,Standard,Torso/Pelvis,"1,3",Seat,, ,,"1,3,4,5,6",,,Standard, ,,,Standard,"1,3,4,6",Standard,Standard, , ,Standard,Standard,,Standard,Standard,,Standard,Standard,,Standard,No,,,,, ,,5.0,11660.0,WVGRMPE22MP034867,5.0,4.0,,,,,5.0,4583.0,"CURTAIN AIR BAG,FRONTAL AIR BAG",169.431,22.975,174.254,172.325,0.18,839.822,36.121,118.251,15.368,22.753,90.793,0.54,668.014,404.045,11622.0,WVGRMPE23MP036692,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",76.207,20.931,568.673,1582.9,124.677,2342.54,11627.0,WVGRMPE29MP027074,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",333.412,4114.36,0.103,1.44,,,,4.0,,
